gene,BB9,BB10,BB17,BB19,BB20,BB21,BB11,BB12,BB18
cynR,6.183448799043768,6.232319227382568,6.043725078368006,5.994086372118261,5.948832089985019,6.245508973156673,6.0465958272715925,6.568843848486064,6.423423540207211
cyoA,10.02017435972864,10.294597775857753,11.364424697311936,11.247880055589311,11.203158323224171,10.136222153170197,10.192268152806292,18.287022426027864,9.712767716120508
cyoB,18.674364703602297,18.70923529727185,19.54356996563176,19.21173147960923,19.129194959140385,18.169846728103668,17.978107124869428,16.88850544332947,18.07088612479203
cyoE,17.22442569003835,17.324874929676827,17.986353156604892,17.793857282529054,7.719799494170272,17.127974175965313,17.51864547258885,16.746868548294252,17.194526029370547
cysE,16.849563925500526,7.038480079936653,16.98586416770979,17.03329393788284,16.918513885423838,16.800242693232406,16.999592687590432,17.064132251660126,17.3791837336237
cytR,17.8025416080247,18.103205834774062,18.93038507409126,18.29551336280488,18.018390372122205,17.77330021280667,18.9906441419028,17.810427287728867,18.115307870717256
dacA,18.98581970595433,19.4252138540152,10.16848409175654,18.84741219994428,18.835991778911296,18.343602137745734,17.75930956438128,17.082086654091643,17.847247020215857
damX,16.781334097263134,16.72488684218174,17.325612894601758,17.326236356430954,7.399171093819823,16.76012216538873,16.912456668623765,16.751491756261647,16.86900336250882
dapF,6.136460061578135,5.739999275396798,5.888185542525504,6.100803185416072,5.861171293430778,5.613902886962883,6.485364029925655,6.5611397533910205,6.43735093277706
dcp,17.094737505048094,17.304101723528973,7.966476612136409,18.73156100691227,18.52549786918065,17.897674135249215,17.642129276326877,16.69730697590548,17.482626789331658
dcrB,17.96548557078178,18.021766203423617,18.66375613320741,8.161434250256802,18.0565212957634,17.49451186619651,18.055864938214288,17.39831783368006,17.692996828382707
dctA,18.68349154886051,18.83887767814451,19.75423998869926,19.87249753810579,19.816025828016517,19.049271590008964,19.144655753639142,17.644659029018225,17.98389542265376
dctR,16.706415074641473,16.815608449153654,6.541637185814614,17.65054692878266,17.686671497862314,17.00910691444861,17.618743951841026,17.319354591499057,17.63707057954074
dcuA,17.74402572090463,17.679342641066878,18.37195526886823,17.184604192394357,17.19391993784036,6.819284980596981,16.95176280171295,16.812503239139357,16.874897322432652
def,17.100826570895737,17.362851339146587,17.76866895043822,18.20423201756961,18.20945336562895,17.275033245478703,17.54926576023224,16.53497154260732,17.19937520309448
degQ,17.482737067846674,17.69031860139635,18.24978011538921,18.64506731967919,18.727328868727003,18.28662092866788,17.840679590429293,16.736732229232416,17.438304548890475
degS,6.37489515462888,6.083336779360339,6.387393561754799,6.628155331480336,6.433974280076686,6.205910517047585,6.465200685260342,6.36457418313829,6.456084949959778
deoB,16.716846249090775,16.841109748556192,16.9611331205098,18.679882090274347,18.70536914709225,17.624816869992014,16.932110920703877,6.727512086855357,17.424125272751045
dfp,17.80096307709644,18.012810013810544,18.313596080836223,17.813793714557136,17.517861582954115,17.220482248181227,17.562145513747275,17.296136519453718,17.623024120854755
dgkA,17.082273807785366,17.165064005998712,17.63684407791235,18.88182793618903,18.605689297799582,17.9803794860893,19.06116548255936,17.290270893237278,17.7995915106256
dinF,5.919914471562234,5.982754056031273,5.780690672534212,6.524071513763573,6.726286289720674,6.453239351268296,6.258522693502201,6.36339188089095,6.518429702573037
dinI,17.686110638256938,17.713346236632045,18.721459710582756,12.413106920509724,12.763175012316518,11.581148787113198,11.3792917161183,19.1808804056383,11.09561459750214
dnaA,16.95559315386925,16.946860595698787,17.30769889132801,18.05135234494907,17.924406595763127,17.33663730858377,17.541754573872684,17.105212849279123,17.567361958106535
dnaB,16.958598025493384,17.09436639378151,17.33032169966305,7.307246355226617,17.243043783893334,16.943773931121743,17.198608102820046,16.898436061252504,17.322051366784834
dnaC,17.302933386858328,17.242057605609546,17.932301272314138,18.174530751523218,18.02202096964636,17.66367623004399,17.496440316129316,17.02363524981923,17.107094447841302
dnaJ,17.011620378194447,16.83206174938554,16.96283953602067,17.73014503775883,17.77255943598259,16.970802437699923,17.377185106732195,16.535290566641923,17.362080801331004
dnaT,16.661778097771986,16.669964607587914,16.80642375323455,17.511551922385575,17.347275323846777,16.946323761933012,16.872542627163497,6.42176694298856,16.932952892194713
dsbA,17.543265985369214,17.526063613960332,8.302775990439205,17.56742138084851,17.645496604191052,16.868099097154712,17.816758684445464,16.727774242431437,17.381019013921343
dsbC,16.964713136890996,16.768429888790912,17.160679000965253,16.906925817225467,16.848231701093816,16.90275194485016,16.760914822862603,16.67344711004814,16.820577882655773
dtd,17.17235913840756,17.03484194022122,17.57092299753398,18.21722882256099,18.123004883929497,7.588864518190148,18.484118773110364,17.058604839354874,17.833341033030617
dusA,6.319533037537986,6.32972638767445,6.132537772577442,5.757818003745309,5.901829892846457,6.256989867997373,6.287590495523942,6.455174311188661,6.142560477440006
dusB,17.52399833715573,17.589716972070203,18.21527229157131,17.665308155698845,17.60360461399668,16.679961100928598,17.410691493599778,6.6215478866893225,17.277850388905904
dut,17.682247099929977,17.685665899451738,8.161182281930737,17.696981105754723,17.768617264789892,17.022151045686616,17.986680908646257,17.218761873085853,17.77142498833991
ecnB,16.791913248967855,17.246128213701308,16.985219338104233,12.526264476436836,12.424735799436798,12.048932964249538,12.02517071418634,9.935577610232617,10.597978036560413
eco,18.910730554199095,19.20975795658139,10.139960569545456,19.788045990461352,19.69435108512032,19.135676724911377,18.64473295227303,17.231230557598355,18.38174993847005
elbB,17.641741317603834,17.70375490678614,18.095335205810027,18.084278986995542,18.030941882457505,17.54511530917018,17.213768745470176,6.581268383231821,17.021749940222247
emrD,16.559182877700067,16.623352839257468,16.82561720756544,16.892519100398896,16.771837617976434,16.618069992938985,16.975668873593932,17.079922226105968,17.178713474238023
envC,17.149389893961402,17.177906116331947,17.119204580518907,16.9962086525616,16.879774677336925,16.75172710405434,16.926191736651173,17.00562454919388,17.292636181384268
envZ,17.008975656938883,16.99089061749747,17.49276857902125,17.324145379091814,17.21319917064535,16.811851298237983,17.218109106274905,17.018134963906256,17.42748472362366
epd,17.638951999222186,17.725086618090454,18.2827852872109,17.81299200155283,17.80477385759249,17.292420498317984,17.279538038247146,6.974185117077051,17.06921897818243
epmB,16.634343119180876,16.631148629055684,16.664266714141473,16.748087998756105,16.73448471075295,16.88457598156587,16.835840703135034,16.986130909471186,16.95582015511131
eutB,16.847962662491838,16.880528177190953,17.40958982339867,17.263764344824914,17.22932579883628,16.82667261251283,16.941403007836087,6.456216402661257,16.913240052570526
exbB,18.312138448261585,18.354137441991373,19.306591313981357,17.59489314795697,17.73695678862761,16.932952892194713,18.252859429369668,17.429488472737674,18.51460619312084
exuR,17.759212021495838,17.79457451549559,18.375807322190894,18.58423953384992,18.55193351495448,18.07542691937202,17.70818130727837,17.052355774264935,17.656529609057042
fabG,10.415308683551014,10.620623063823684,11.21632753722643,10.351513494034888,10.56107787500118,19.557486138825485,19.37112575360048,17.82328015421144,19.404253885501475
fabR,17.927303435123502,17.963460576970167,18.662073758731943,18.25922834384918,18.107988369518708,17.202487360443417,18.22706591637864,16.72132619446656,17.705537896380797
fbaA,11.859426075448535,11.934063081824377,12.545249274170992,12.226755364063148,12.385970221353809,11.232708717929253,10.986937058909543,18.819012734929675,10.6603614239726
fbp,18.83344913304283,18.92766802460562,19.619645059083044,19.664938530010275,19.610123696340356,18.969088552461304,18.56498675932737,17.553726778124467,18.661778097771982
fdhD,5.963360830973735,5.703394215648599,5.42849417588946,6.191992900022216,6.220947070350509,6.092530942427088,6.314598651064764,6.509961810355477,6.239004622858392
fdoH,6.148647407494806,6.198266258972714,6.496018070188134,6.102441878851378,6.079066581662222,6.019930930772977,6.395253066378271,6.320670598956744,6.207047518869251
feaR,5.854354779661563,5.908414238518747,5.771280808355438,6.05835329856632,6.318456042035495,6.240915327068246,6.561365854322124,6.159879407777021,6.1273588279351685
fecB,18.62807524949987,18.60413330850532,19.53962078979112,17.560668687484558,17.72444723778174,16.92975540544739,17.480427336340522,16.858855208611182,17.63690778508967
fecE,18.25615339202202,18.53388101123568,19.211847904449613,17.523225010177168,17.366603963107348,16.875017356964786,17.13966126098257,16.76537675647278,17.541164693941266
feoC,17.564194156619266,17.780738390924892,18.362633061878483,17.31297156148634,17.633378418892402,17.189467469284136,18.15802777538233,7.064042126466446,17.364690404231354
fhuF,18.294948254317116,18.372937308656105,19.402932940888657,17.237835476072508,17.09483026795061,16.733333154264642,18.50880836926634,17.46144747230769,18.34935466808857
fklB,19.51211737296983,19.63129253320325,10.32074414844218,19.33712533266793,19.503185194966587,18.68231912210452,18.526755203101608,17.202496925959444,18.62273106957057
fkpA,17.3784726752723,17.27905735000789,17.982141311440024,17.50462504729211,7.728736843366021,16.961189656656344,17.440301448836575,16.885803599264815,17.2533858609775
fkpB,17.14832761781384,17.3617296420582,17.759524135517584,17.566849335339246,17.55574996245163,16.99385609871861,16.77007021780098,6.599116909425822,17.014837771769812
fldA,17.621379404423237,17.849783807558293,18.48654045172744,18.828774912036355,18.601535048886213,18.036173612553483,16.995954805602523,16.302942309043527,17.19353498562283
folD,17.402795576445275,17.42038792089851,17.973198461604728,17.384497097929938,17.260386655155877,16.8375909784194,16.987463879005844,6.631487029003081,17.08984354375719
folK,5.996718648380651,6.10339062955808,6.464893670494394,6.4652480381051625,6.337539842197423,5.921629127945623,6.0812416149486985,5.933978575168903,6.038899241240235
folM,6.1629189615457785,6.240457446742775,6.5895792440227545,6.618754021554342,6.590205274647673,6.2631621388024445,6.352098174315918,15.835828369720138,6.15152399406487
folP,17.457581275093663,17.78785793348346,18.490553208723007,8.188934952098515,17.902698959027305,17.322509141636893,17.66638352276229,16.894415169461077,17.517707829146254
frlD,5.993805674532065,5.813270707467232,5.561866816621286,5.851686585733419,5.831259100376116,6.079973244069065,6.501112670602265,6.500586970958082,6.559984252268849
frr,17.193621608827783,17.107554248169144,17.425601117019852,18.19018156011251,17.856474162347354,17.310382017196677,17.588458452496997,6.435896907710828,17.2417876846326
ftsB,17.18856952928839,17.25025214846566,17.210481102466577,17.377447796245658,17.293507572072183,16.88386038267506,16.794149296504525,6.465985888514592,16.903246385378523
ftsE,16.920201636225894,16.763510649285365,17.101770541625985,17.032885160121396,16.908591990904863,16.713346236632045,6.919220885925161,16.902033526928875,17.09483026795061
ftsH,17.292339608854334,17.53219609729001,18.077034739809207,18.26037746586917,18.05719322353813,17.454026127439384,17.759120975518858,16.897384616010648,17.476801569463085
ftsN,6.564425424285487,16.440674546340134,16.914209923770542,17.104854658546376,17.03880113124158,16.65910396347366,16.96974625081451,16.647823775988506,16.839265310011182
ftsX,17.283468226210264,17.211118312164494,17.704248150879796,17.548219857354205,17.468361531516738,17.183373690943387,17.312165044414947,17.172730252186337,17.229119220658593
ftsY,17.550513831439748,17.73570805945755,18.264593789383653,8.156588752789087,17.94722598527009,17.553659289758908,17.69499714157376,17.02004671053963,17.62054918341795
fucK,6.227527381600948,6.237508270162209,6.023902911364554,5.768033429514687,6.105267401087714,6.304489138378891,6.26700011869622,6.6498367319705,6.282500966269485
fucP,6.403797726766373,6.476733244936336,6.203130664608776,6.0009419526256496,6.2309369345867855,6.637556633911745,6.63511008350913,16.62180864168468,6.25187622799624
fucU,6.530989930143829,6.365577066588201,6.626821663004988,6.791683858152045,6.875411480130765,6.418894928299131,6.429748177294419,6.428876016695413,6.53919759271153
gadW,17.830007579783295,18.01467979625548,18.167565152102696,10.363083447208147,10.360331351956464,19.744346065171303,19.35922193730571,18.271554214787965,18.97818255544891
galK,17.23430289287892,17.27454195419355,17.846347376432163,18.27060102715248,18.12982634048984,17.478880193213097,18.084060941950035,6.380532061687632,17.305135491933306
gapA,12.084868166747109,12.249842321523802,12.829217306952437,12.391442308862617,12.354557946814536,11.497342912847294,10.970386347431043,18.81285102938757,10.301724813165563
gatD,17.98036274958498,18.052997815155464,18.753442022087118,18.82555510087083,18.7567810746106,18.05151166604865,17.79224379242245,16.637077657143664,17.74474187957466
gatY,11.210945247221098,11.497747073134065,12.14804752316189,12.485029266439913,12.43581087778784,11.757181632816716,11.48487323166174,19.832288951418754,11.671934636134312
gatZ,11.31361432513854,11.605067392904154,12.437130445783447,12.42286370543096,12.28454362923815,11.491296950435164,11.34957427240417,19.588613997652544,11.147077697547562
gcvB,18.69638008963134,19.200936908880017,19.73479891279265,19.51051694059471,19.006709583138736,18.79672090936001,19.36026627224202,18.168946279344013,18.904370018648336
gcvH,18.2826224195805,18.27092490794244,8.784961950204856,19.300093329589075,19.283339351875806,18.441201584890457,18.176056244924222,17.30605278651382,18.595257481449035
glgB,16.806914579277002,16.678407576193887,16.627847331090123,17.65610359545853,17.399469866027513,17.241508402882598,7.207795263448994,16.934934774740732,17.18286956058414
glmS,18.35578122523778,18.394043946808694,18.983194034077364,18.74625187456757,8.82750149516938,18.016030201036266,18.539071700190156,17.47797956050895,18.64955090725445
glmU,18.26445634535016,18.304725637916054,18.83886844754481,19.033874633425143,19.025785718455168,18.17932598658865,18.74518519415328,17.36912870779426,18.67077033810882
glmZ,17.29277995218352,17.323644148664826,18.310368702736028,18.55431904055821,8.123138496647066,17.843724806299154,18.835214649186817,17.45007550875596,17.721179312465665
glnG,16.924441392339197,16.74507027382373,17.343107622883963,19.00157312723306,18.784379243437744,17.98853491596429,17.501339618061397,16.74751118292108,17.99136129657531
glnQ,16.775867441067682,16.753373464490874,17.601161413513374,17.75298164428743,17.855495093050305,16.89758551308133,16.767072301441,6.001649139531024,16.698419810545282
glnU,19.501837184902296,19.713344558344936,10.821574700936909,19.75413557645028,19.30900553950387,18.94043978155632,18.186902514263764,17.40545728408937,17.660650551766263
glnV,17.47619243181158,17.60692565502934,18.04832189633258,7.622125050848534,17.217635902221538,16.99669414841168,17.483760680272905,16.614177821240318,17.515599750307445
glpF,19.528875664463985,19.471302110104794,10.483846001005787,17.65058899906161,17.560661224927866,16.77810280369189,17.777717643361523,16.813931464123886,17.60255389239654
glpK,12.197496234272762,12.226743324347549,12.989351920907286,10.172289983499468,9.971816548098325,18.978688117892723,19.610529261426382,18.01297364837454,19.83194272451532
glpT,10.41297200946712,10.574347538688388,11.726899318476528,16.959843494884556,16.780629471772382,6.556748207858536,17.17491593242015,6.322681706182417,16.70175317335119
gltA,17.289352512509588,17.216641668210396,17.75441779841819,10.72902587032067,10.509656259107652,19.7136818548182,18.808313775160304,17.24836308878934,18.60781069860693
gltI,16.940164455885103,17.07091756187822,17.543213112697835,18.6414132347304,18.553775517758467,17.98586416770979,18.134220739179487,16.677210358799893,17.669113433509164
gltV,10.619091992846906,10.490269270207328,11.097215728928624,11.11988785495564,11.039193239847426,10.338223828432415,10.343318983661073,19.103433812418213,10.462461373504691
glxR,6.289603954840865,6.244382864772956,5.787657084510906,6.209051694612115,6.533440315217855,6.500258709798783,5.69295996394058,6.412691777432946,6.123444792979227
glyQ,19.04114576747633,19.05350699977377,19.543677570622965,19.193467608422974,19.086048086210315,18.29156193987691,18.63131207463484,17.678015493700286,18.451879169679053
glyS,17.82717521048019,17.770289647934533,18.126734716859826,17.677733403547297,17.72608508288775,17.512794464109767,17.511729493879415,17.302049817279386,17.461111692240685
glyT,10.609778966513224,11.25291374383274,11.579108476318392,12.171082950602882,11.48972254686588,11.024142345897802,12.21905050995916,10.66500718690036,10.926926016900763
glyY,14.753671176691984,14.984035659459405,15.782248316192366,15.936055867123759,15.625808709715542,14.684184272551708,14.648357582009666,12.727299349551734,14.368035762766148
gnsB,16.723274304083244,16.894900636332114,17.423411406452637,18.678507299478664,17.917779971060547,17.84890407818152,18.133669035512398,16.996738276297684,17.38894222464243
gntX,16.83166599238317,16.9608390968281,17.168397904810575,17.37298405578575,17.18862747776939,16.755826451133082,17.1380817698712,17.070173367036045,17.289685718190906
gor,6.92765946070309,16.81324258472816,6.493346314172595,16.750536896436635,16.75516142541068,16.641797754447754,16.85168804956942,17.05250437112191,16.90296386868364
gpmM,17.834773472663176,17.7343590107743,18.16048697545515,17.081878677064285,17.199202641091084,16.84661671639866,16.97109443803615,17.16334502074262,17.078129954568205
gpr,6.907491593343054,16.85868526413882,17.047922678780797,17.010965114050517,6.887647114839535,16.654999565140926,17.458622885927184,17.020556805496945,17.275260638503195
greA,6.008504816767422,6.249619788929323,5.837940719694695,5.992976845274146,5.676402823847946,6.224567061252536,6.251914089386935,6.540100133935353,6.302032018949115
greB,16.747747180910793,16.609928984594934,16.734048021659298,7.182791598548056,16.711129196303528,16.915459278359844,16.693201069084225,17.0190368418868,16.98534165552356
grxC,18.44548372317556,18.49428918677526,8.78862046424666,19.023732698852548,19.07068438718693,18.338679808601714,18.68266546424581,17.685624839726355,18.342821247312116
grxD,11.208947602627326,11.31010718182037,12.02137561908208,12.04944018174272,12.151539849163267,11.06269378804339,10.68884475187933,19.075580992775844,10.093430769774123
gshA,17.132057856692125,17.359097510267176,17.89132685655847,19.27386160347885,19.364735282326027,18.5144829135112,18.195228007595105,16.75379128878251,17.85886127768639
gss,17.295697199590126,17.162115918927846,17.557329070903403,17.514714054138487,17.517200325289092,17.22239871097397,17.078432295984364,16.851822228228546,17.193429105753083
hdeA,17.26620091249896,17.46668191947171,17.932451228622995,13.38159702419825,13.326906935673827,12.246030950500016,12.556328820291396,10.593643222227728,12.154454225600611
hdfR,17.444303154688676,17.43164450408528,18.162676519236427,17.959900081590384,17.854497096635043,17.607684297046724,17.653404916746982,17.07780669193847,17.603532175000836
hemG,17.385946636261526,17.40304532025134,17.852047864197857,18.336689604775493,18.2650197826932,17.556251572819605,17.647057840836208,6.524447687040386,17.439067918288945
hemH,6.167382015277425,6.470907740364744,6.505638499513971,6.282597336331562,6.316661674234538,6.537628432699149,6.01795085066301,6.389114177792981,6.280869111263923
hemN,18.157001458865256,18.321685922990504,18.890386008780716,18.66388813743462,18.53810555263896,17.748402528398184,18.08282992687575,17.101493570766486,17.696627996675662
hflX,17.147115469351384,17.037160833809164,17.601516913481248,17.7843025539704,17.762810236316163,17.2336852046611,17.38291105110754,16.937546238063334,17.398643501303695
hisQ,5.889636590955064,5.951753296160278,5.474854578263673,6.549143926737937,6.464191210157795,6.21390908455228,6.461317365206995,5.96386017820203,6.280039495636254
hldD,18.231286817641557,18.442558836015085,18.933857751918804,18.853279092771235,18.726394466715604,18.168339138031573,18.558069384296683,17.56906938635375,18.275619846446787
