gene,BB9,BB10,BB17,BB19,BB20,BB21,BB11,BB12,BB18
allC,6.476752683397381,6.5935255813063165,6.114133775952468,5.888811425280847,16.232121084082223,16.340702037802192,5.887191365177372,6.263070097066492,6.35583206143011
allD,5.99770790178788,6.148313872593394,5.5730896921014,5.844995686386557,15.459399598239322,6.185055792445656,15.978866837915362,6.264789743606231,6.1987828994845335
allE,6.18538688838606,6.402147426135619,6.074267793410335,5.8140299545135585,5.571021442195677,16.311482254556395,5.8959472301274785,6.309861930489634,5.776388286819127
allR,16.396604781181857,6.30618019979311,6.234639268231286,6.659781879764979,6.4781030152006105,6.528996313730657,6.017701479416181,6.087174273384413,6.3571613684453405
allS,6.1373375222989415,6.291927656539035,5.966347402892522,16.190519182692714,6.145950481810427,6.5638186041454585,6.123508941407199,6.330984978881883,6.073076848244803
alpA,5.368251511930884,5.208895675714774,3.9410499545706794,4.418972488831991,13.496853777388042,5.089362552827734,4.89371653043361,5.467644673485825,5.400414967380076
alr,6.426237913614442,6.260801009103948,6.408718653362973,6.119422582647885,6.166576872111938,6.3740900690618,6.468358489286459,6.404921850362706,6.573112420310464
alsA,6.48674976431259,6.301040679572299,15.897207330654501,5.759645883293482,5.803092681787002,6.206711590981362,6.41930797441233,16.795633844506778,6.468086368298042
alsB,6.478688737318379,6.442062685566386,6.3696793474758495,15.90588054343707,5.67179437853685,6.211448363626663,6.461631689623357,16.785439696368293,6.729280846027402
alsC,6.274004413626225,6.058474525257701,5.951604112692491,5.411110960716856,5.936258666456675,6.454282840838519,6.06896955001107,16.625123770957412,6.426083567668702
alsE,16.147681927770474,6.2485272461826815,6.247255364727749,5.621878978631364,5.701557373762148,16.09428391164548,6.204397032240012,16.666154640797306,16.770973539501576
alsK,15.866409617198153,6.03957052340882,5.713134902104891,15.774298049690474,5.960416719683513,6.031059893055367,6.118914086808485,6.515811780769284,16.07165089948405
alsR,16.565295496041262,6.542524273642973,6.349933142061268,16.146886835415884,5.902505358190403,6.572096877622087,6.650151340850746,16.869870924343886,16.760408092067742
alx,6.2641310382918265,6.320168737980259,16.14100945753665,5.549284113196009,5.64304228022759,6.049155889579263,6.338354881340024,16.698704666770343,6.6097003046449165
amiA,16.668677271740385,16.74507027382373,16.937649678896115,16.71695339516044,6.629907362142063,6.623719109114247,6.361408693379898,6.223717932356339,16.121472810201006
amiB,6.5267449165183065,6.4497577922600104,6.5574208126140485,6.69181329717138,16.779693709739117,16.70288963314114,16.716524763128355,16.741480153461396,16.84547779974561
amiC,6.276677177333251,6.242600600625238,5.98011215188859,6.11562425384449,6.2826584909168215,6.4959173691485885,6.408618463200195,6.588123946522736,6.623937075671693
amiD,5.72454386632161,5.831525136060027,5.709056233886922,16.673640336144274,16.604973027463394,5.880227570757293,6.09122802533378,5.764494782551536,16.162273302410792
amn,17.03574417512186,17.022996254201086,17.488350123703327,17.807499576783638,17.515337948920155,17.11264312484194,16.76634773215984,6.329475255205547,16.727003060591468
ampC,16.849014073694818,16.77642018055738,17.001507156359608,16.62483828380594,17.00310060861446,16.892922223630592,16.609770311147926,16.719522516467194,6.607632138368384
ampD,6.418515496038238,16.78473707372698,17.142854942291507,17.34210071796813,17.100200336554366,16.974380977917942,17.10448614099038,6.391387959131101,6.4538237325773755
ampE,5.645505689567414,5.399909345962952,5.550688306959082,5.338702515049568,15.782358393116091,5.741391478890382,5.526588438946911,6.127699305447992,5.93953925316542
ampG,6.592039866164887,16.636398048883837,16.854308373364333,6.594511227693413,6.224044134163111,6.496264198697643,6.082874997433299,16.296629474285503,6.554825188740233
ampH,6.196451640726071,6.339607752268496,16.807027823115167,6.178101106438226,15.738540920376424,6.354205295861695,6.382762345760645,6.454320681955189,6.250758869732953
amtB,5.790904938978616,5.724530224034622,5.528368152101406,6.282484286182145,6.103827013273112,6.381852653967088,5.87699080940352,6.141612626110357,6.076001045943918
amyA,6.088519016507416,5.937193711170317,5.684252093632068,18.03721446778829,17.97702272372448,17.359106091786785,6.623012319900676,16.002924865762125,6.573845591750724
anmK,6.03155399692106,5.825141968659717,6.0654193660943925,5.858958214350279,6.172663521249241,6.174060804691046,6.1061661283851425,5.715349787145336,15.70244327355414
ansA,17.342369873441818,17.502963850356583,8.09132959362422,17.362680144082677,17.496026736342962,17.041552211668083,6.522132666566675,5.893056358064422,6.6398442524894215
ansB,6.173149425615486,6.400396180564938,5.867750704904679,5.370425867384641,5.720658791825032,6.06162716899478,6.625721991617579,6.769639521402048,16.76348471412724
ansP,5.665398456304337,15.437199384106117,5.380618638177376,15.322808377446181,5.417440739647365,6.0939932070022245,15.611658834971117,6.035852611547904,5.9891276510968305
apaG,18.25026140247251,18.535525991519954,19.1626740609387,19.414338392425115,19.366659452609433,18.592606677582157,18.28363551957717,6.934162625199639,18.06293679271825
apaH,6.359440346880684,6.5786187494259485,16.740400055231916,16.866590727570717,16.650154213675094,6.510976156329245,6.366914908990035,6.333904909632232,6.571268757141146
apbE,5.922138369307455,6.039658249633063,5.842825505875403,5.963007022086912,5.680709736764555,6.119156941873632,5.757620688778619,6.037880753054034,5.96102362404646
aphA,16.80154417734493,6.620876679641318,16.899026424818604,16.641684878552077,16.52927802842462,6.644777777489926,17.209520000395013,16.638464197414624,16.830997906167575
appA,5.458057124945741,5.733994191239498,15.573232968533269,5.4578962990744895,5.306841855667801,15.64537698036215,5.687195094660275,5.759954742011304,5.521644406902619
appY,5.73238317767716,6.0222368547657785,5.94699748147253,5.487987912532196,5.827989191637138,6.168399346525468,5.742213758564333,6.195896773146702,5.547314091956008
apt,17.23853535822159,17.14399098547085,17.500725197250475,16.965953340581763,16.87398473346444,6.458734694204634,6.380284424245117,6.429133869541325,6.631746016648679
aqpZ,5.630702507467981,5.684616790987923,5.236752815772111,5.309005155683094,5.15446979536338,5.094105140174489,5.092499229523439,5.723624087389355,5.481679975606495
araA,5.646211629600848,5.783867821474136,5.869326098612189,5.634665866007271,5.764346155077454,15.680359523513713,5.829864778066545,6.2479958500112485,6.252690029008484
araB,5.851576657164635,15.763653284321721,14.869497454729581,5.5229345609434555,5.287121330605612,5.514207493464943,5.879009733272357,6.206768235468322,6.003498797853821
araC,6.595661789735905,16.74848115009545,16.77264963784569,16.73012513133227,16.66950794247119,16.09710624311015,17.253912100563348,6.434416394432181,16.60411882630532
araD,5.510376496606713,5.453399050792374,5.539028497283625,5.343528634065348,15.382049806142037,15.587513841824892,5.718783549309857,6.213290894976299,6.023911780018889
araE,6.274325034065911,6.155265528233539,5.878144125294801,5.970138109962191,5.801639819171042,6.136718434887984,6.224559344149544,16.644842070155377,6.414081397070417
araF,5.405192531083497,5.645563330275273,4.978703595922346,5.5039560913279235,5.003899019969428,5.566434646283282,5.668720500566022,5.912036637093108,5.938525750554336
araG,5.870778972525776,5.796120098906139,5.8959472301274785,5.951105168412089,5.834577233488083,6.003120958253754,15.649480738968602,15.80632305032615,5.7543824705134625
araH,5.90893056615235,5.779414699315594,5.54136615144424,15.715961990255144,6.083568678580299,6.128755306257033,5.832016539640765,6.016119640316488,6.1572640601325315
araJ,6.312917434376464,6.418043174263211,15.800899899920305,6.003521285186099,5.865050264474734,6.429626006127629,6.210799902273833,16.463045353740846,6.382764074666549
arcA,18.012138917986928,18.330369848224404,18.969720960267466,19.764243124941505,19.731449968222087,19.131585706513505,19.053141041494502,17.60570376424338,18.449930473789426
arcB,6.576457136574843,6.558817112933581,16.94248014195741,6.867031575919287,16.831703099214298,16.670753052478087,16.61065000767001,6.453178430297047,6.457883169640404
arcZ,5.760564277677376,6.251478623392821,6.2912885971158765,6.38951346685204,6.203007295831599,6.1803109987147495,6.4976554733918785,5.782851475606648,15.679727491695518
arfA,6.211047247744757,16.873239825200457,16.881854815394114,17.563866569188047,17.22673203702292,7.3182264440768385,17.732525192569344,7.0728561155377285,17.26355347074124
arfB,5.498739130782745,5.519724305657203,6.091748487254747,6.29288847527039,6.2837995676034195,6.118272503729136,6.17270151967001,5.715443144316294,5.738505750413411
argA,16.082211425918366,6.250408333341293,5.7997064334704485,5.687696207843219,5.923070719313821,6.264620873476787,6.302053959716407,16.663655385012657,6.544077298559424
argB,5.3827779058391965,5.015519870479404,5.267209918928461,5.593945310043534,5.466946813505106,5.4904610257171225,5.821631140119646,6.031668675406374,6.010721664393232
argC,5.643746540784903,5.17269152018263,5.11502491711981,5.942638829798779,6.076706589307397,5.9507086877844415,5.836196826943862,6.202832994975235,5.831213489332695
argD,16.038297447449537,6.054737796686551,6.358304824603492,6.1918567340696065,6.234959179417307,6.303114032512666,6.385173883222668,6.57764483845092,6.523108690440569
argE,6.3121877535957065,6.217975140922888,6.543808268554953,16.770638086034527,6.649329478217622,6.530560840586572,6.440588489418079,6.32018498801279,16.44771284688798
argF,5.627814006401506,15.68485817694223,15.113375911999634,5.433650533080862,5.5116451393363475,5.631261468177556,5.7016349950949525,6.081795511138383,5.78973968297248
argG,6.315774519231888,6.329426817486363,6.494325999226879,17.30083514175687,17.40681120598314,17.01251542481628,16.88975348548541,6.613242849270342,6.639990363059144
argH,5.548137573577566,5.177594943095875,4.81946893069152,5.432595348013326,5.285908922742807,5.539658238419868,5.869543259353107,5.871602193684141,5.611612087091021
argI,5.982692459090012,5.956193757700532,5.3164100673195005,5.377071677868298,5.846009327694888,6.279736854866848,6.097478065947893,6.526347430288485,16.37250801419211
argK,6.170910506377735,16.093211214528367,5.947065298336548,5.446329024591776,5.360395883440105,5.9088897469737205,6.302498188476013,6.623256735461181,6.371729606268645
argO,6.3038136193352,6.3109435412179185,6.170009156198541,6.087023601048675,6.091539055642963,16.088208527145934,6.301772361196546,16.69479315499995,16.385744462509976
argP,16.704538613018503,16.698216307372434,6.76911052880619,16.649129846338663,16.639552687843143,6.319401166858324,6.516826749907843,16.752380646552893,16.830440931226267
argR,19.26173454882938,19.48660526225194,10.05743673331556,9.92340177264358,19.89045874602726,9.17475095106714,19.907459906355633,17.99255115278717,18.900796067407487
argS,17.15266115534149,7.377557603233406,18.057922995177005,17.40706025567318,17.334858109192883,16.963121860503257,6.550212697010722,6.095603785473182,6.632128593094363
argT,5.860280012196247,5.816351385983353,6.259206566045353,17.756686617854125,17.80839862654177,17.227004789317267,17.40661193527153,6.278609284180066,16.741730304776166
argU,18.418684421592076,18.949060098168022,19.88016941681753,19.546698559268126,19.843795334915303,19.088482883977413,18.77823437657346,17.07001609364347,8.34722271778136
argV,10.421623057221801,10.609261861581903,11.41967055670885,11.282874132800547,10.945458468099261,10.188403397408244,9.974070367024026,8.434503133048075,19.650632820964347
argW,18.198852660320345,8.953498063196886,9.967701794205093,18.985327756339082,18.772694736662434,18.581645616950436,7.04176864995163,6.337027754999147,16.902634195934308
argX,17.48281583305388,17.744242577109215,18.245455218548816,18.423025607535806,18.50602471149557,18.088488060019937,17.382860403868648,17.1394114566357,17.672010905428216
ariR,15.269711121142782,5.041212312368449,3.5584390816827547,5.0675913948759534,14.720992350106707,5.152694519667291,5.284891636431714,5.087827712087786,4.6892376489709084
arnA,5.488020058072,15.562957869334118,5.159835016725777,5.969613305250851,5.779264974168494,5.940136204498971,5.820181515855478,5.771550213276144,5.803627442418648
arnB,5.6330504327722615,5.4212232992251375,5.742927817977997,6.248457037196695,6.118804062084484,5.892427457146367,5.916710705108817,5.897608314312818,5.659559272910899
arnC,15.763497681764582,5.72106636873105,5.6969341526617905,6.376113231072605,6.449364930221277,6.471837762422287,15.767848222062549,5.848783161436955,5.480536571388962
arnD,5.404726043344457,5.324583814668965,4.830954999511982,15.318895814436896,15.561466958095373,5.801655337889133,5.271649772457207,5.683356791562645,5.529649186895075
arnE,15.226073456881565,5.330156798799957,5.539599308789886,15.91186007617724,5.2341103971873615,5.327284962831171,15.039561681954382,15.38134015933125,15.309902619183516
arnF,6.607303679133766,7.253611151947168,18.089590134055975,17.73391566553028,17.9852415784064,16.93417460680947,17.758834793608017,6.238584348454072,16.760680969227238
arnT,5.509493166410153,5.359060767055661,5.280841279547819,5.1967093257849815,5.423490773015236,5.67184814850875,5.533974420355972,5.736940346782076,5.756332145323401
aroA,6.156797039962987,6.257099274826725,6.3299936163614285,6.133721743361436,5.822916207921449,5.956702560026623,5.774162415308241,5.6419072356292785,5.902782689864772
aroB,17.056711795262906,17.03889756127194,7.500483401473115,17.49838956715125,17.42673976456902,17.01850447607345,17.204351437465355,6.902797157880231,17.29615444803542
aroC,6.098720621225226,6.330642650387484,6.601210683782774,16.651023653456217,6.387996613745707,6.0449208254806175,5.944593771303989,15.714862610111867,6.2437661763152335
aroD,5.690889162872503,5.51824871166631,5.751153039095189,5.520422248526446,15.187081387825424,5.414626047104222,5.187842951423059,5.766762106124805,5.114725155363507
aroE,5.947724592709131,5.773587609087187,6.29142306252598,6.539036254388366,6.55423427347561,5.883747877326639,5.980107580879473,5.753361178625403,6.148867010327619
aroF,5.852955154782216,5.421923434021813,6.181160209684527,5.691908189835788,5.849251205268815,5.567864834899316,5.453204774816524,5.60533135178436,5.571582770854258
aroG,17.54154284985127,17.622402209450804,18.244015347393535,18.236710287289533,18.252619238862334,17.466697849148144,17.79198953494871,6.446821946601432,7.458693688163534
aroH,16.48862471280164,6.476637668693189,16.721846837458784,16.651079728356756,16.885898904508633,6.1693798803419515,6.137716633413035,6.132572730078511,17.184362050649515
aroK,17.308747859060812,17.236191751491422,17.712144083039274,17.65968238650552,17.648849070773938,17.16975866552124,17.132871199872163,16.883371185875337,7.266692856157001
aroL,6.299953447212598,6.563817079150238,6.274654900493188,16.710402878873584,6.286217665944157,16.612839707591252,16.846335132511577,16.55142289023396,16.824797183836907
aroM,6.420487454967837,6.498017847077692,6.397862844782897,6.586578615884042,6.21733348519086,16.580906268486107,6.372304410853411,6.516327234768657,6.184869393638117
aroP,5.817257421431232,5.682674417287871,5.727490303997079,6.018607470503944,5.976095511518123,6.078838226254648,16.17761418901978,6.172255475132686,6.179873270934784
arpA,5.583925190832604,15.329445990944668,4.640349066843185,5.15080741543145,5.319021745621706,5.657891483216713,5.879546492582987,5.956702560026623,5.334800649837673
arrS,5.809941723908701,5.960076092798598,16.84029848609383,5.554604199415585,5.197004328500326,4.794738162212216,6.525279622003379,6.182946494511102,5.099825385714004
arsB,16.7737058684702,16.72302093181203,6.4667429355508945,6.340396698520517,6.366731356999911,6.569981648812832,16.685433212221852,17.09602534514069,16.84909961996309
arsC,16.65120588891464,16.836629822460537,6.604258173796172,16.615256041843722,16.683734828010685,16.725273050649673,16.83707351247379,17.23840473932508,16.971049518754107
arsR,16.802831869673636,6.631456471214523,15.834866038362017,5.983939854710643,6.013203176753915,16.22503793743783,6.78959885005233,17.086208805892472,16.776047426013175
artI,6.418299596699413,6.371781870695398,16.712755358927414,17.9583827900221,18.041525475437172,17.02664230780994,16.622337858484393,6.007789772937573,16.626322200466646
artJ,6.26958116171435,6.381975478557301,6.288666781661956,6.495576851663751,6.650516143779903,6.245548903430134,5.861464129184214,5.975449058542892,5.8498191614657395
artM,5.797796387221464,5.720240153399571,5.96153998662835,5.992691400396879,5.953879813535047,5.682651946802529,5.654358202435731,5.715558459540469,5.925712274686605
artP,16.96134794608105,17.022692902985337,7.619926490470459,18.393817772448,18.344764014250075,17.591741469041533,17.010167474471256,6.006078056736909,16.867363209811742
artQ,5.789429310708943,5.886240407737865,5.8061487371187805,6.503052914190987,6.580082154028663,5.8410950613855945,5.9493154772750625,5.898034173579289,16.205621453402433
ascB,5.806135845081445,5.988364304742978,5.647133153800125,5.6707412151586825,5.6543381510601485,5.992605302760659,15.825207253963566,6.345846969790466,6.122150869071934
ascF,5.7332133184169045,5.861486461675111,5.445345986064033,5.573892538384414,5.4732219294051525,15.82992089387229,5.829864778066545,6.317425276863259,15.949963461264677
